,RegionID,RegionName,City,State,Metro,CountyName,SizeRank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04
13427,99278,97431,Dexter,OR,Eugene,Lane,13428,146400.0,146400.0,146300.0,146300.0,146200.0,146100.0,146100.0,146200.0,146300.0,146500.0,146600.0,146700.0,146700.0,146800.0,146700.0,146600.0,146400.0,146300.0,146100.0,145900.0,145800.0,145700.0,145500.0,145400.0,145400.0,145300.0,145300.0,145400.0,145500.0,145800.0,146100.0,146500.0,147000.0,147500.0,148000.0,148500.0,149000.0,149500.0,149900.0,150300.0,150600.0,150900.0,151300.0,151700.0,152300.0,152900.0,153500.0,154200.0,155000.0,155700.0,156400.0,157100.0,157900.0,158600.0,159400.0,160300.0,161200.0,162100.0,163100.0,163900.0,164800.0,165600.0,166300.0,166800.0,167300.0,167800.0,168200.0,168800.0,169300.0,169900.0,170400.0,170900.0,171400.0,171800.0,172100.0,172300.0,172500.0,172700.0,172900.0,173000.0,173500.0,174800.0,176700.0,178400.0,179900.0,181000.0,181600.0,181500.0,180800.0,179700.0,178900.0,178500.0,178700.0,179100.0,179700.0,180600.0,182000.0,184400.0,187800.0,192400.0,198000.0,203900.0,209800.0,214800.0,218200.0,219900.0,219900.0,218700.0,217200.0,215800.0,214800.0,214800.0,215700.0,217500.0,220300.0,223900.0,228300.0,233600.0,239500.0,246300.0,254100.0,261400.0,267500.0,272100.0,275100.0,276700.0,277600.0,278200.0,279000.0,280700.0,282100.0,284000.0,286900.0,289500.0,290600.0,291200.0,291000.0,290200.0,289200.0,288000.0,286300.0,284700.0,281500.0,277900.0,275200.0,272400.0,268500.0,265500.0,262800.0,260300.0,258400.0,257000.0,255900.0,255500.0,253900.0,252000.0,251000.0,249300.0,247500.0,248400.0,250600.0,252300.0,254100.0,255800.0,254000.0,247900.0,247300.0,247800.0,241200.0,235000.0,235600.0,234500.0,232200.0,228900.0,224400.0,220500.0,220100.0,221500.0,222200.0,221900.0,223400.0,225200.0,225000.0,223600.0,222500.0,223300.0,226000.0,228300.0,229500.0,232000.0,233500.0,233200.0,233900.0,235200.0,234700.0,232500.0,230700.0,229300.0,227800.0,226800.0,225700.0,222800.0,220300.0,220500.0,221300.0,222500.0,224700.0,228400.0,233600.0,239300.0,241700.0,242100.0,243400.0,246600.0,249300.0,251000.0,252600.0,255000.0,255200.0,254500,253500,252700,252000,251700,251600,252700,253400,254800,257400,259200,261000,264400,267500,269400,271500,273700,274600,274800,276300,280400,284800,288200,292600,297500,301600,304500,307900,312500,318500,323000,323800,322500,323000,325500,327300,327400,325400,324200,326000,328100,329900,332100,335500,338300,340200
13490,99220,97360,Mill City,OR,Albany,Linn,13491,68600.0,69000.0,69400.0,69700.0,70000.0,70400.0,70800.0,71300.0,71800.0,72500.0,73200.0,73900.0,74500.0,75100.0,75700.0,76200.0,76700.0,77400.0,78000.0,78700.0,79500.0,80400.0,81400.0,82300.0,83100.0,83800.0,84400.0,85000.0,85500.0,86100.0,86700.0,87300.0,87900.0,88700.0,89600.0,90300.0,90900.0,91400.0,91700.0,92000.0,92300.0,92600.0,92900.0,93100.0,93500.0,93900.0,94400.0,94800.0,95000.0,95000.0,95000.0,94800.0,94600.0,94500.0,94300.0,94100.0,94000.0,94100.0,94300.0,94400.0,94300.0,94000.0,93700.0,93300.0,93000.0,92700.0,92600.0,92500.0,92500.0,92800.0,93300.0,93600.0,93900.0,93900.0,93900.0,93800.0,93700.0,93800.0,93800.0,94600.0,95600.0,95200.0,93500.0,92000.0,91000.0,90800.0,91400.0,92500.0,93800.0,95000.0,96000.0,96300.0,96100.0,96100.0,96900.0,98500.0,100700.0,103300.0,105700.0,107700.0,109200.0,110500.0,111700.0,113100.0,114400.0,115900.0,117100.0,117600.0,117600.0,117200.0,117000.0,117300.0,118400.0,119800.0,121200.0,122400.0,123100.0,123700.0,124300.0,125300.0,126700.0,128200.0,129300.0,129900.0,129700.0,129100.0,128400.0,127900.0,128300.0,129500.0,131200.0,133000.0,134800.0,136600.0,138000.0,138900.0,139500.0,140100.0,140800.0,141900.0,143100.0,144500.0,145500.0,146000.0,146000.0,145300.0,143900.0,142200.0,140900.0,139900.0,139000.0,138300.0,137500.0,136700.0,135800.0,135000.0,134400.0,133900.0,133100.0,132500.0,132400.0,132600.0,132600.0,132500.0,132200.0,132000.0,132100.0,131000.0,128100.0,125800.0,125200.0,124700.0,123900.0,123500.0,122900.0,120700.0,118100.0,116700.0,115600.0,115000.0,114800.0,113800.0,112700.0,113100.0,114300.0,114900.0,115000.0,114900.0,115400.0,115600.0,114900.0,113900.0,113900.0,114100.0,114100.0,114100.0,113800.0,112900.0,112500.0,112800.0,113600.0,114600.0,115700.0,116300.0,116800.0,117500.0,117700.0,117700.0,118400.0,119500.0,120600.0,122600.0,123900.0,122600.0,121400.0,122000.0,122800.0,123700.0,125100.0,124400,122000,120500,121000,122500,123900,125000,125800,126200,126500,127700,129300,131000,132700,134200,135900,136500,136900,138200,139900,141400,144400,147600,149600,150300,151100,152600,153600,155100,157600,160900,163900,165400,164300,162800,163700,167600,171100,171600,169700,166700,162900,159400,157600,159200,162300
13528,99288,97442,Glendale,OR,Roseburg,Douglas,13529,54800.0,55000.0,55200.0,55400.0,55600.0,55900.0,56100.0,56400.0,56700.0,57000.0,57300.0,57500.0,57700.0,57900.0,58000.0,58200.0,58400.0,58600.0,58900.0,59200.0,59500.0,59900.0,60300.0,60700.0,61100.0,61300.0,61700.0,62000.0,62400.0,62900.0,63400.0,63900.0,64400.0,65000.0,65500.0,65800.0,66100.0,66300.0,66500.0,66500.0,66500.0,66500.0,66400.0,66300.0,66200.0,66000.0,65800.0,65400.0,64800.0,64200.0,63500.0,62800.0,62200.0,61600.0,61000.0,60500.0,60000.0,59700.0,59400.0,59100.0,58800.0,58600.0,58300.0,58200.0,58200.0,58400.0,58600.0,58900.0,59300.0,59700.0,60200.0,60600.0,60900.0,61200.0,61400.0,61700.0,62000.0,62400.0,62900.0,63400.0,63800.0,64200.0,64600.0,65200.0,66000.0,67100.0,68600.0,70300.0,71900.0,73400.0,74500.0,75400.0,76300.0,77200.0,78300.0,79700.0,81300.0,83100.0,85000.0,87000.0,88900.0,90900.0,93100.0,95600.0,98300.0,100900.0,103500.0,106300.0,109400.0,112700.0,115600.0,117800.0,119300.0,120800.0,122500.0,124600.0,126900.0,129100.0,130900.0,132600.0,134000.0,134800.0,135600.0,136800.0,138300.0,139700.0,140800.0,141300.0,141500.0,141700.0,142400.0,143800.0,145400.0,146500.0,147500.0,149000.0,150300.0,150700.0,150800.0,150900.0,151000.0,151100.0,151100.0,150900.0,149300.0,145600.0,140900.0,137700.0,135700.0,133900.0,131800.0,130200.0,128400.0,126600.0,125200.0,124500.0,123100.0,120700.0,118400.0,117100.0,115800.0,113900.0,111800.0,110300.0,108400.0,106900.0,107400.0,107200.0,105300.0,103900.0,104900.0,104400.0,103700.0,103600.0,103400.0,102100.0,100900.0,99500.0,96200.0,92800.0,91800.0,95000.0,97000.0,95600.0,93300.0,93300.0,94700.0,95100.0,94500.0,94700.0,95200.0,94900.0,94600.0,93700.0,93100.0,93300.0,93300.0,92100.0,90300.0,89500.0,90100.0,90500.0,88500.0,86000.0,84400.0,82800.0,80500.0,79900.0,79900.0,79700.0,80000.0,81100.0,83100.0,85800.0,87800.0,89400.0,92100.0,95200.0,99100.0,103300,107300,109800,110900,112300,112600,111700,112000,113700,114700,114500,112900,109700,107500,106200,104600,102300,102400,102900,101300,97900,95700,94900,95800,97000,97300,96100,95500,96200,96400,97500,102500,108900,110900,109800,109100,110300,113900,119200,126000,130700,130700,127400,128000,135200,143400
13614,99023,97018,Columbia City,OR,Portland,Columbia,13615,141400.0,142100.0,142800.0,143400.0,144000.0,144800.0,145600.0,146500.0,147400.0,148400.0,149300.0,150200.0,151000.0,151800.0,152500.0,153200.0,153900.0,154700.0,155600.0,156600.0,157600.0,158700.0,159700.0,160600.0,161500.0,162300.0,162900.0,163500.0,164200.0,164800.0,165600.0,166400.0,167300.0,168100.0,168900.0,169500.0,169900.0,170300.0,170400.0,170500.0,170600.0,170700.0,170800.0,171000.0,171100.0,171200.0,171200.0,170900.0,170500.0,169900.0,169100.0,168300.0,167400.0,166600.0,166000.0,165400.0,164900.0,164600.0,164300.0,163800.0,163300.0,162700.0,162000.0,161300.0,160800.0,160400.0,160400.0,160700.0,161100.0,161600.0,162200.0,162800.0,163200.0,163500.0,163700.0,163800.0,164000.0,164400.0,165000.0,166300.0,168100.0,169600.0,170500.0,171300.0,171800.0,172100.0,172000.0,171800.0,171300.0,170600.0,169500.0,168200.0,167000.0,166300.0,166000.0,166100.0,166500.0,167200.0,168200.0,169400.0,171000.0,173000.0,175600.0,178400.0,181200.0,183800.0,186200.0,188800.0,192200.0,196600.0,202100.0,208000.0,213700.0,218200.0,221300.0,223200.0,224800.0,226800.0,229400.0,232800.0,236900.0,241200.0,245300.0,249200.0,252700.0,255700.0,258000.0,259400.0,260100.0,260500.0,260700.0,261200.0,261300.0,260900.0,260100.0,259600.0,259500.0,259600.0,259700.0,259900.0,260200.0,260500.0,260400.0,260400.0,259700.0,257900.0,255600.0,253400.0,251300.0,248900.0,246200.0,243700.0,242300.0,241500.0,240800.0,240100.0,238500.0,235800.0,233200.0,231700.0,231100.0,230800.0,230300.0,230200.0,231400.0,232900.0,235000.0,232900.0,224900.0,216700.0,212700.0,210800.0,209800.0,208600.0,206400.0,204200.0,202200.0,198500.0,193900.0,191500.0,189700.0,187000.0,185800.0,184900.0,183600.0,183600.0,184100.0,184700.0,185200.0,185200.0,181400.0,175900.0,178200.0,186600.0,189900.0,187200.0,183300.0,180200.0,182000.0,184400.0,181600.0,180000.0,183100.0,189100.0,194800.0,199800.0,202400.0,205100.0,207300.0,208500.0,208900.0,209800.0,211600.0,213500.0,215400.0,217400.0,218000.0,217500.0,218100.0,219900,222000,223800,224300,224300,225300,227000,229500,232300,233800,234900,237200,240200,243500,246400,247900,249100,251400,254200,257300,260600,263000,264100,265800,268400,271200,273700,275100,275900,278400,281800,285500,288700,289900,290000,291600,294400,297600,300500,302100,303300,306100,307800,308000,309500,311000
13615,99337,97499,Yoncalla,OR,Roseburg,Douglas,13616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106600,107800,107000,105300,105200,105200,104400,104500,105500,105500,104400,103300,102600,104400,106600,106700,105200,103600,101200,99400,100400,103300,106200,108200,109800,110200,110500,112400,115500,115300,113600,114800,118000,120300,121700,123300,125900,127900,129200,131400,133900,135800,136900,137800,139900,142400
13623,99050,97049,Rhododendron,OR,Portland,Clackamas,13624,112800.0,113300.0,113900.0,114400.0,115000.0,115600.0,116200.0,116800.0,117500.0,118200.0,118900.0,119500.0,120000.0,120500.0,121000.0,121400.0,121800.0,122100.0,122500.0,122800.0,123200.0,123500.0,123800.0,124000.0,124100.0,124200.0,124300.0,124400.0,124500.0,124500.0,124500.0,124500.0,124700.0,124800.0,124900.0,124800.0,124700.0,124600.0,124500.0,124400.0,124300.0,124200.0,124200.0,124300.0,124500.0,124800.0,125100.0,125400.0,125800.0,126200.0,126700.0,127300.0,128000.0,128700.0,129500.0,130300.0,131300.0,132300.0,133300.0,134200.0,135000.0,135800.0,136600.0,137400.0,138200.0,139000.0,139600.0,140400.0,141200.0,142000.0,142700.0,143300.0,143800.0,144100.0,144500.0,144800.0,145100.0,145400.0,145700.0,145900.0,146000.0,146200.0,146800.0,147500.0,148000.0,148300.0,148200.0,148100.0,148200.0,148800.0,149500.0,150300.0,150900.0,151300.0,151600.0,151900.0,152400.0,152900.0,153600.0,154200.0,154700.0,155300.0,156100.0,157400.0,159000.0,160600.0,162400.0,164500.0,167100.0,170200.0,174000.0,178300.0,183100.0,187900.0,192400.0,196500.0,200300.0,203700.0,206500.0,208900.0,211000.0,213000.0,214300.0,214500.0,213600.0,212100.0,210300.0,209100.0,208800.0,209600.0,211000.0,212800.0,215300.0,218400.0,221500.0,224000.0,225800.0,226900.0,227500.0,228100.0,228500.0,228400.0,227600.0,226200.0,224700.0,223700.0,222400.0,220100.0,217100.0,213900.0,210800.0,208600.0,207300.0,206300.0,205000.0,202700.0,200100.0,197300.0,195800.0,197400.0,201200.0,204400.0,206100.0,207000.0,207700.0,207800.0,207700.0,208100.0,206500.0,201100.0,194300.0,187300.0,180500.0,177100.0,176700.0,176600.0,174000.0,170200.0,166600.0,163500.0,160300.0,159700.0,161000.0,162600.0,163300.0,163300.0,162400.0,161100.0,159900.0,159200.0,159000.0,159800.0,162100.0,164200.0,165100.0,165000.0,165300.0,166400.0,166800.0,164800.0,162700.0,161800.0,161600.0,161900.0,163200.0,164600.0,165500.0,167100.0,168200.0,167500.0,166700.0,167300.0,168800.0,170400.0,172200.0,173100.0,173400.0,173800.0,174700.0,175800,177100,178000,178900,181400,184800,188100,191400,193100,193600,194700,196600,198400,200000,200400,200200,201000,202500,204400,205800,206800,207800,210400,214100,216700,219300,223100,227600,231500,234700,236800,238500,241700,247800,253100,254400,255200,257200,259300,261500,263900,266800,269600,272600,277100,280800
13765,99459,97868,Pilot Rock,OR,Hermiston-Pendleton,Umatilla,13766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125900.0,120500.0,115100.0,109800.0,104100.0,98500.0,93900.0,90700.0,88000.0,85700.0,84200.0,83500.0,83600.0,84400.0,86000.0,88400.0,91000.0,93600.0,96000.0,97900.0,99100.0,100100.0,100900.0,101300.0,101400.0,101100.0,100600.0,99900.0,98600.0,97100.0,96000.0,95800.0,96100.0,96700.0,97300.0,97800.0,98400.0,98800.0,99100.0,99400.0,99600.0,99800.0,100400.0,101400.0,102800.0,104200.0,105200.0,105800.0,106500.0,107100.0,107500.0,107700.0,107800.0,107600.0,107400.0,107100.0,107100.0,106900.0,106100.0,105200.0,104700.0,104600.0,104600.0,104600.0,104600.0,104600.0,104500.0,104400.0,104700.0,104800.0,104400.0,103700.0,103100.0,102400.0,101500.0,100600.0,99800.0,99100.0,98700.0,98900.0,97100.0,95800.0,97700.0,101300.0,102900.0,103800.0,103800.0,103700.0,103700.0,103400.0,103200.0,102400.0,101400.0,100700.0,100200.0,99200.0,98600.0,98600.0,99300.0,100300.0,100900.0,101300.0,101600.0,102200.0,103200.0,104000.0,103600.0,102900.0,102700.0,102800.0,102700.0,102800.0,102800.0,103000.0,103100.0,103300.0,103800.0,104400.0,104700.0,104900.0,105200.0,105300.0,105300.0,105600.0,105900.0,106200.0,106800.0,107500.0,108400.0,109200.0,109500.0,109500.0,110000,110200,110000,109900,110200,110600,110600,110300,110200,110200,110000,110000,110300,110900,111500,112100,112700,113100,113500,113700,114000,114600,115300,115700,116400,116900,117100,117300,118100,118800,119500,119600,119100,118700,119300,119400,119500,120700,123100,124400,124900,125500,126300,128000,130800,132600
13906,99080,97110,Cannon Beach,OR,Astoria,Clatsop,13907,175300.0,176400.0,177500.0,178500.0,179500.0,180400.0,181400.0,182300.0,183500.0,184700.0,185800.0,186500.0,187200.0,187800.0,188400.0,188900.0,189400.0,189800.0,190300.0,190900.0,191800.0,192900.0,193800.0,194500.0,195200.0,195900.0,196700.0,197400.0,198200.0,199000.0,199900.0,200900.0,202100.0,203500.0,204800.0,205900.0,206900.0,208000.0,209000.0,210000.0,211100.0,212300.0,213500.0,215000.0,216700.0,218700.0,220600.0,222300.0,224000.0,225700.0,227400.0,229100.0,230900.0,232800.0,234800.0,237000.0,239600.0,242200.0,244700.0,247100.0,249400.0,251600.0,253700.0,255700.0,257600.0,259600.0,261500.0,263600.0,265800.0,268100.0,270200.0,272000.0,273600.0,274900.0,276100.0,277100.0,278100.0,279000.0,280200.0,280900.0,280800.0,280200.0,279600.0,278900.0,278100.0,277300.0,276700.0,276300.0,276400.0,276800.0,277600.0,278600.0,280100.0,282200.0,285000.0,288700.0,293000.0,298200.0,303900.0,310300.0,317000.0,323700.0,330500.0,337700.0,345600.0,354200.0,363500.0,373700.0,384500.0,395100.0,405200.0,415000.0,424400.0,433700.0,442700.0,451100.0,459300.0,467100.0,474400.0,481400.0,488400.0,495200.0,501700.0,508200.0,514800.0,521300.0,527100.0,531800.0,535600.0,539000.0,541800.0,544300.0,546300.0,547200.0,547000.0,546000.0,544100.0,542100.0,540300.0,538100.0,535400.0,532600.0,529600.0,527600.0,527900.0,531100.0,536600.0,538900.0,534400.0,527400.0,521900.0,516100.0,510700.0,506500.0,502700.0,498900.0,495200.0,490900.0,487200.0,486200.0,486900.0,488100.0,489800.0,491000.0,492200.0,494000.0,496500.0,494100.0,484400.0,472800.0,461300.0,452700.0,448800.0,448800.0,449200.0,451100.0,453000.0,453300.0,447000.0,438100.0,432700.0,433800.0,436700.0,440400.0,443200.0,442200.0,437700.0,435200.0,430500.0,422800.0,418800.0,421100.0,425900.0,428600.0,427000.0,423300.0,422500.0,422800.0,420800.0,416200.0,414800.0,415300.0,419000.0,425200.0,430300.0,431000.0,431300.0,431200.0,429000.0,427000.0,427200.0,428800.0,434900.0,443900.0,450000.0,451800.0,452400.0,452200.0,453800.0,454800,453800,455800,463500,472100,473800,472800,471600,471300,472800,476400,479400,482300,484900,484900,484100,483300,484100,486500,490600,494700,498600,500800,503600,507300,510500,512600,516300,518600,519000,518700,521200,523700,524100,523100,523700,525500,528500,531300,530300,527200,525100,524600,523000,522500,523700
14040,99077,97107,Bay City,OR,,Tillamook,14041,99100.0,99700.0,100400.0,101100.0,101800.0,102400.0,103200.0,104000.0,104900.0,105800.0,106600.0,107400.0,108200.0,109000.0,109700.0,110400.0,111100.0,111800.0,112500.0,113300.0,114100.0,114900.0,115700.0,116300.0,116900.0,117500.0,117900.0,118400.0,118800.0,119100.0,119500.0,119900.0,120500.0,121000.0,121400.0,121700.0,122000.0,122200.0,122300.0,122500.0,122600.0,122700.0,122900.0,123100.0,123400.0,123800.0,124100.0,124200.0,124300.0,124400.0,124400.0,124500.0,124600.0,124600.0,124800.0,125000.0,125300.0,125800.0,126100.0,126400.0,126600.0,126700.0,126900.0,127000.0,127200.0,127500.0,127700.0,128100.0,128600.0,129100.0,129500.0,129700.0,129800.0,129900.0,129800.0,129700.0,129700.0,129600.0,129700.0,129600.0,129100.0,128400.0,127400.0,126400.0,125300.0,124400.0,123700.0,123100.0,122700.0,122400.0,122200.0,122400.0,122900.0,123700.0,124700.0,126000.0,127500.0,129400.0,131600.0,134200.0,136900.0,139700.0,142400.0,145100.0,147900.0,151200.0,155200.0,159900.0,165100.0,170300.0,175000.0,179100.0,182400.0,184900.0,186800.0,188100.0,188700.0,188900.0,188700.0,188500.0,188300.0,188200.0,188100.0,188200.0,188500.0,189300.0,190500.0,192000.0,193700.0,195100.0,196000.0,196500.0,196600.0,196300.0,195600.0,195000.0,194500.0,194000.0,193200.0,192300.0,191100.0,189900.0,188500.0,187100.0,185800.0,184200.0,182300.0,180300.0,178500.0,176900.0,175300.0,174000.0,172900.0,172000.0,170800.0,169500.0,168100.0,166500.0,164600.0,163200.0,162200.0,161100.0,160000.0,159200.0,159000.0,158500.0,158400.0,158100.0,157200.0,156500.0,157000.0,157000.0,156500.0,155900.0,155100.0,153900.0,152400.0,150800.0,149600.0,148200.0,147100.0,146700.0,146600.0,146200.0,145900.0,145900.0,146000.0,145600.0,144700.0,144200.0,143400.0,142400.0,142500.0,143400.0,144100.0,144800.0,145700.0,146300.0,146500.0,146600.0,147100.0,148000.0,149200.0,150400.0,151300.0,152600.0,153800.0,154800.0,155100.0,154900.0,154600.0,154900.0,155400.0,156200.0,157300.0,158500.0,159700.0,161000.0,161900.0,161800,161800,162400,162700,163400,164500,166300,168200,171400,172000,169700,167900,168800,169900,172100,174700,175500,174800,174300,174900,177100,181400,185500,187700,188700,189200,189200,189500,189200,188900,188800,190200,193100,194900,194300,193900,195300,197500,198200,201500,209900,219000,223800,222900,216700,211800
14252,99235,97376,Seal Rock,OR,Newport,Lincoln,14253,141000.0,141700.0,142400.0,143000.0,143600.0,144100.0,144700.0,145200.0,145600.0,146000.0,146400.0,146600.0,146800.0,146900.0,147000.0,146900.0,146800.0,146600.0,146300.0,145900.0,145600.0,145200.0,144800.0,144400.0,144100.0,143800.0,143500.0,143300.0,143100.0,143000.0,143000.0,142900.0,142900.0,143000.0,143200.0,143400.0,143700.0,144000.0,144300.0,144700.0,145000.0,145400.0,145800.0,146200.0,146600.0,147000.0,147400.0,147800.0,148200.0,148600.0,148900.0,149100.0,149300.0,149400.0,149300.0,149200.0,149000.0,148800.0,148600.0,148300.0,147900.0,147500.0,147000.0,146400.0,145800.0,145100.0,144500.0,143900.0,143300.0,142900.0,142600.0,142400.0,142200.0,142100.0,142000.0,141900.0,141800.0,141800.0,141700.0,142100.0,143700.0,146200.0,148500.0,150200.0,151300.0,151600.0,151500.0,151200.0,151000.0,151000.0,151300.0,151800.0,152500.0,153500.0,154800.0,156400.0,158000.0,159600.0,161300.0,163100.0,164900.0,166900.0,169100.0,171400.0,173400.0,175300.0,177400.0,180400.0,185200.0,192000.0,200200.0,209000.0,217900.0,226800.0,235600.0,244100.0,251400.0,256900.0,260700.0,263700.0,266500.0,269400.0,273100.0,278100.0,283600.0,289000.0,293800.0,297700.0,301000.0,303900.0,306400.0,308800.0,310400.0,310900.0,310700.0,310100.0,308900.0,307300.0,305300.0,303300.0,302100.0,302000.0,303100.0,304500.0,304600.0,302300.0,297600.0,292600.0,288300.0,284500.0,280200.0,276100.0,272300.0,269100.0,266200.0,263400.0,260300.0,256600.0,253000.0,250300.0,248400.0,247200.0,246400.0,246600.0,247100.0,247700.0,248600.0,247600.0,244900.0,243100.0,242800.0,241900.0,239800.0,236700.0,234300.0,232700.0,231200.0,228700.0,224100.0,220100.0,220300.0,221400.0,221100.0,219400.0,218200.0,217600.0,217000.0,214400.0,213100.0,213100.0,213000.0,211600.0,210100.0,208800.0,208500.0,209800.0,212500.0,214600.0,215700.0,217500.0,218000.0,217300.0,217500.0,218500.0,217300.0,217000.0,218800.0,218900.0,216200.0,216200.0,218000.0,219500.0,219100.0,217500.0,217100.0,220000.0,223600.0,227000.0,229200.0,230900,230400,227400,223300,219900,217300,218100,220600,222700,224000,224200,223400,223500,224900,227600,232000,236800,240100,241900,243700,244600,245000,244900,245900,247600,249000,248800,248500,249000,251500,253900,255500,256600,259800,264700,267700,270500,276300,282800,286500,289300,291900,295000,297000,299000,300800
